transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost
10667,40,2610,5/7/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
10678,40,1446,11/14/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
10854,40,3121,3/30/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
10930,40,3432,9/15/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
10951,40,2719,3/18/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11047,40,192,10/12/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11133,40,2884,12/10/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11163,40,219,10/29/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11227,40,18,7/5/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11245,40,704,9/18/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11434,40,2825,9/9/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11498,40,2120,1/23/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11520,40,3183,5/14/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11554,40,3130,8/15/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11570,40,1950,4/14/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11653,40,497,11/1/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11677,40,2656,5/16/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11755,40,1332,11/29/2017,,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11813,40,1313,12/5/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11848,40,1131,11/7/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11889,40,1252,12/21/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
11990,40,1686,10/13/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
12166,40,3113,1/21/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
12270,40,1864,6/10/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
12711,40,788,1/2/2017,,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
12832,40,3463,11/3/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
12869,40,159,4/30/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
12891,40,1498,11/20/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
12978,40,1950,8/24/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
12999,40,2551,4/9/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
13609,40,3073,1/1/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
13674,40,553,11/18/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
14185,40,2803,6/21/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
14379,40,3092,2/26/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
14732,40,3075,5/31/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
14780,40,786,6/5/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
15042,40,2348,10/31/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
15060,40,3216,11/9/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
15122,40,1801,6/1/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
15130,40,3157,4/20/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
15239,40,2167,8/8/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
15639,40,1844,2/25/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
15660,40,1143,11/19/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
15730,40,2018,4/27/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
15836,40,1232,7/2/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
15913,40,818,3/22/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
16121,40,1750,11/5/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
16158,40,1567,12/6/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
16307,40,313,9/12/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
16386,40,3401,5/15/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
16433,40,1384,4/30/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
16568,40,1886,12/6/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
16625,40,105,7/31/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
16692,40,353,2/11/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
16750,40,1421,7/11/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
16939,40,1167,12/20/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
17237,40,2691,5/4/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
17310,40,2527,9/10/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
17397,40,1898,5/6/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
17541,40,126,12/19/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
17733,40,2615,4/20/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
17827,40,151,8/15/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
17849,40,2890,7/28/2017,True,Cancelled,OHM Cycles,Standard,high,medium,1458.17,874.90
17982,40,1617,4/15/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
18455,40,506,11/4/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
18679,40,3057,10/15/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
18697,40,840,3/19/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
18869,40,1970,7/17/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
19068,40,155,8/3/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
19078,40,24,10/31/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
19215,40,2078,4/4/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
19302,40,2244,7/19/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
19328,40,1295,12/1/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
19514,40,582,4/15/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
19567,40,2572,5/31/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
19721,40,2980,4/25/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
19836,40,3500,3/14/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
19927,40,370,1/18/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
146,41,3261,4/6/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
635,41,2296,8/31/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
662,41,2072,7/26/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
809,41,357,7/27/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
966,41,636,11/30/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
1081,41,2911,3/22/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
1125,41,1273,4/7/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
1430,41,470,1/24/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
1662,41,1396,2/14/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
1713,41,1108,4/24/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
1815,41,1664,8/15/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
2032,41,1215,9/5/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
2081,41,2672,6/21/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
2656,41,2826,8/12/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
2835,41,836,5/30/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
2873,41,781,2/20/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
2928,41,2330,10/23/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
2994,41,2072,12/9/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
3214,41,30,4/2/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
3489,41,452,6/11/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
3516,41,1783,1/27/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
3584,41,3141,9/7/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
3786,41,2060,5/31/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
3871,41,2548,2/1/2017,False,Cancelled,Solex,Road,medium,medium,416.98,312.74
4142,41,2945,11/11/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
4289,41,1897,4/10/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
4324,41,2183,9/17/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
4353,41,484,11/2/2017,True,Cancelled,Solex,Road,medium,medium,416.98,312.74
4531,41,2991,7/1/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
4726,41,1672,11/18/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
5061,41,1086,12/17/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
5359,41,614,12/12/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
5430,41,2331,3/22/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
5762,41,2850,5/20/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
5770,41,25,9/4/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
5932,41,1164,5/30/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
6369,41,631,12/14/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
6370,41,609,3/14/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
6632,41,367,10/20/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
6965,41,2980,11/22/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
7013,41,519,3/1/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
7464,41,2131,1/4/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
7624,41,3425,12/12/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
8028,41,1657,9/27/2017,,Approved,Solex,Road,medium,medium,416.98,312.74
8050,41,491,10/2/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
8320,41,2439,8/30/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
8934,41,1812,1/22/2017,,Approved,Solex,Road,medium,medium,416.98,312.74
9085,41,1455,11/28/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
9252,41,3111,11/12/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
9358,41,3147,8/21/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
9510,41,3075,2/22/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
9727,41,1950,7/7/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
9905,41,2102,2/16/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
10016,41,42,6/3/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
10187,41,3207,10/10/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
10194,41,1866,11/22/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
10298,41,331,2/7/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
10361,41,590,1/18/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
10388,41,567,10/4/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
10486,41,43,8/14/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
10588,41,1866,4/24/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
10679,41,1457,6/19/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
10707,41,15,9/20/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
10954,41,944,8/19/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
11108,41,1872,12/27/2017,,Approved,Solex,Road,medium,medium,416.98,312.74
11397,41,1211,4/17/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
11592,41,944,6/17/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
11774,41,3433,1/30/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
11923,41,2095,2/21/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
11924,41,2464,12/24/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
11925,41,1621,10/9/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
12071,41,1216,12/23/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
12356,41,487,1/13/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
12406,41,1802,6/23/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
12476,41,171,3/24/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
12824,41,273,8/5/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
13000,41,1762,5/31/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
13074,41,3402,8/24/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
13082,41,2566,9/10/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
13226,41,1906,12/29/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
13299,41,1897,10/29/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
13454,41,1078,3/19/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
13478,41,835,1/11/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
13614,41,2994,12/15/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
13746,41,1634,6/15/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
13792,41,2123,5/13/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
14070,41,1764,8/14/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
14150,41,3225,12/4/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
15132,41,3335,8/17/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
15137,41,1178,11/16/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
15229,41,1820,11/25/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
15382,41,1484,5/6/2017,,Approved,Solex,Road,medium,medium,416.98,312.74
15769,41,1277,10/12/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
15829,41,3120,12/10/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
15839,41,390,1/30/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
15945,41,1015,12/2/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
16056,41,1547,3/21/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
16143,41,2835,4/2/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
16296,41,250,10/17/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
16301,41,2702,5/29/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
16314,41,3202,5/7/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
16396,41,1251,8/26/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
16426,41,2016,9/23/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
16494,41,1891,10/8/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
16516,41,3200,10/8/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
16656,41,254,7/10/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
16736,41,1864,4/28/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
16910,41,3150,3/9/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
17013,41,3183,6/25/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
17089,41,343,4/20/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
17674,41,440,8/18/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
17736,41,1122,3/24/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
17757,41,1996,5/13/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
17778,41,84,6/4/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
18060,41,1438,5/15/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
18073,41,2928,1/22/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
18106,41,384,8/31/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
18282,41,2816,9/2/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
18377,41,3064,6/2/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
18496,41,2671,6/15/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
18812,41,2344,1/19/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
19065,41,490,8/7/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
19642,41,327,11/21/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
19745,41,121,9/10/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
19865,41,2625,1/22/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
19997,41,127,11/9/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
709,41,2606,1/15/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
887,41,2448,10/14/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
1016,41,3093,5/17/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
1474,41,1611,10/5/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
2109,41,2114,7/11/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
2245,41,686,9/11/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
2341,41,2767,11/12/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
2504,41,2399,11/16/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
3321,41,2114,12/16/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
3452,41,2110,1/7/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
3864,41,1111,6/20/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
4396,41,2384,1/26/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
4459,41,1610,12/22/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
4702,41,2973,8/24/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
5060,41,1826,11/20/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
5518,41,2325,1/17/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
6492,41,2398,1/14/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
6711,41,1667,1/14/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
7056,41,3016,9/13/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
7279,41,3028,5/4/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
7535,41,2182,3/25/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
7631,41,3221,4/19/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
8202,41,1307,3/14/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
8228,41,1647,4/7/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
8750,41,1075,10/24/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
9020,41,3014,9/29/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
9136,41,598,4/6/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
9429,41,1040,3/15/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
10091,41,3363,5/28/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
10114,41,2241,12/13/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
10234,41,1011,2/20/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
11202,41,2141,10/15/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
11505,41,748,10/14/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
12170,41,197,1/24/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
12254,41,3125,4/28/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
13174,41,537,11/11/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
13180,41,637,2/20/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
13480,41,876,4/15/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
13686,41,1021,10/27/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
13825,41,3313,4/28/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
13826,41,2876,2/8/2017,,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
14642,41,277,2/7/2017,,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
14645,41,725,12/6/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
14859,41,3221,9/10/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
14901,41,216,2/11/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
14915,41,1982,9/7/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
15474,41,3494,7/24/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
15988,41,2868,8/8/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
16484,41,1650,2/25/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
16515,41,963,3/29/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
18021,41,1424,1/5/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
18199,41,1821,2/6/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
18826,41,705,10/12/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
19907,41,1721,12/30/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
19919,41,412,10/9/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
19951,41,3323,3/21/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
117,42,806,3/24/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
302,42,2426,3/17/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
528,42,2233,5/4/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
650,42,761,4/26/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
737,42,669,1/10/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
812,42,2153,7/13/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
944,42,1278,7/31/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
1161,42,2883,4/2/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
1395,42,681,1/17/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
1459,42,874,5/14/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
1734,42,251,3/10/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
1838,42,2701,8/2/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
1954,42,1664,1/18/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
1959,42,2383,6/20/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
2002,42,440,11/30/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
2004,42,1271,6/26/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
2005,42,2244,7/29/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
2256,42,734,10/2/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
2304,42,2280,4/9/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
2331,42,2880,7/28/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
2560,42,2918,10/18/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
2643,42,2705,12/28/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
2664,42,2715,9/17/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
2712,42,239,2/2/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
2823,42,2792,3/18/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
2828,42,3273,3/13/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
2988,42,2656,4/4/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
3126,42,456,5/6/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
3619,42,3258,7/2/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
3623,42,2308,2/20/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
3629,42,514,7/30/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
3714,42,2536,5/30/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
4133,42,657,10/15/2017,True,Cancelled,OHM Cycles,Road,medium,small,1810,1610.90
4139,42,3206,3/23/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
4230,42,3314,11/2/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
4589,42,831,8/16/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
4599,42,1317,11/25/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
4655,42,1728,6/20/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
4831,42,1594,7/30/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
4862,42,2324,10/13/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
4987,42,1914,10/30/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
5091,42,173,3/25/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
5105,42,2845,4/9/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
5301,42,1603,2/16/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
5418,42,2156,6/14/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
5633,42,1152,3/11/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
5673,42,1656,1/24/2017,,Approved,OHM Cycles,Road,medium,small,1810,1610.90
5692,42,2869,9/3/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
5711,42,2123,4/25/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
5756,42,913,5/31/2017,,Approved,OHM Cycles,Road,medium,small,1810,1610.90
5760,42,127,1/21/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
5787,42,2078,10/9/2017,True,Cancelled,OHM Cycles,Road,medium,small,1810,1610.90
5817,42,1657,10/25/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
5854,42,2785,1/21/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
